id_plant,id_dropping,date_collection,regurg,seed_sp1,seed_n1,seed_sp2,seed_n2,viability,barcoded,bird_sp,bird_sp_short,bc_criteria,mh,indiv_samp_eff,plant_sp,seed_sp3,seed_n3,seed_sp4,seed_n4,total_samp_eff
323,PLE1691,2019-10-07,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
323,PLE1692,2019-10-07,no,pistacia,1,NA,NA,NA,no,NA,NA,NA,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
323,PLE1693,2019-10-07,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
323,PLE1694,2019-10-07,unknown,phillyrea,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
323,PLE1695,2019-10-07,unknown,pistacia,1,NA,NA,SINK,yes,Saxicola rubicola,Sax.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
324,PLE1696,2019-10-07,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
326,PLE1701,2019-10-07,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
337,PLE1708,2019-10-07,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
338,PLE1711,2019-10-07,unknown,pistacia,1,NA,NA,SINK,yes,Chloris chloris,Chl.chl,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
338,PLE1717,2019-10-07,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
340,PLE1720,2019-10-07,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
382,PLE1723,2019-10-07,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
312,PLE1724,2019-10-08,no,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
312,PLE1725,2019-10-08,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
312,PLE1727,2019-10-08,no,rubia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
312,PLE1728,2019-10-08,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
313,PLE1731,2019-10-08,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
313,PLE1732,2019-10-08,no,asparagus,1,NA,NA,SINK,yes,Sylvia communis,Syl.com,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE1735,2019-10-08,yes,phillyrea,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE1736,2019-10-08,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE1737,2019-10-08,NA,unidentified,NA,NA,NA,NA,no,NA,NA,NA,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE1738,2019-10-08,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE1740,2019-10-08,no,rubus,3,NA,NA,NA,yes,Sturnus unicolor,Stu.uni,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE1741,2019-10-08,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE1743,2019-10-08,yes,phillyrea,1,NA,NA,FLOAT,yes,Sylvia borin,Syl.bor,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE1744,2019-10-08,yes,pistacia,1,NA,NA,SINK,yes,Chloris chloris,Chl.chl,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
317,PLE1745,2019-10-08,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
327,PLE1748,2019-10-08,unknown,pistacia,1,NA,NA,SINK,yes,Phoenicurus phoenicurus,Pho.pho,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
327,PLE1753,2019-10-08,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
329,PLE1755,2019-10-08,unknown,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
332,PLE1757,2019-10-08,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia undata,Syl.und,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
332,PLE1759,2019-10-08,no,pistacia,1,NA,NA,FLOAT,yes,Chloris chloris,Chl.chl,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
332,PLE1760,2019-10-08,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
332,PLE1761,2019-10-08,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
334,PLE1763,2019-10-08,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia undata,Syl.und,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
335,PLE1765,2019-10-08,yes,pistacia,1,NA,NA,SINK,yes,Saxicola rubicola,Sax.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
335,PLE1766,2019-10-08,yes,smilax,1,NA,NA,SINK,yes,Saxicola rubicola,Sax.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
301,PLE1770,2019-10-22,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
301,PLE1771,2019-10-22,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,C,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
301,PLE1772,2019-10-22,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
303,PLE1774,2019-10-22,no,pistacia,1,NA,NA,FLOAT,yes,NA,NA,NA,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
303,PLE1776,2019-10-22,yes,smilax,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
305,PLE1777,2019-10-22,no,rubia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
305,PLE1778,2019-10-22,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
306,PLE1780,2019-10-22,no,rubia,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
306,PLE1782,2019-10-22,unknown,rubia,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
307,PLE1784,2019-10-22,no,rubia,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
308,PLE1788,2019-10-22,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
309,PLE1793,2019-10-22,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
311,PLE1798,2019-10-22,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
311,PLE1799,2019-10-22,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
311,PLE1801,2019-10-22,no,rubia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
311,PLE1802,2019-10-22,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
311,PLE1803,2019-10-22,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
311,PLE1804,2019-10-22,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
312,PLE1805,2019-10-22,no,pistacia,1,NA,NA,NA,no,NA,NA,NA,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
312,PLE1806,2019-10-22,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
312,PLE1807,2019-10-22,prob,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
312,PLE1808,2019-10-22,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
312,PLE1809,2019-10-22,prob,smilax,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
312,PLE1810,2019-10-22,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
312,PLE1811,2019-10-22,no,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
312,PLE1812,2019-10-22,unknown,phillyrea,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
313,PLE1813,2019-10-22,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE1819,2019-10-22,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
314,PLE1821,2019-10-22,no,rubus,4,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
320,PLE1825,2019-10-22,unknown,pistacia,1,NA,NA,FLOAT,yes,Phoenicurus phoenicurus,Pho.pho,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
321,PLE1826,2019-10-22,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
322,PLE1828,2019-10-22,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
322,PLE1828,2019-10-22,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
322,PLE1828,2019-10-22,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
322,PLE1830,2019-10-22,prob,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
322,PLE1833,2019-10-22,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
323,PLE1834,2019-10-22,unknown,pistacia,1,NA,NA,FLOAT,yes,NA,NA,NA,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
323,PLE1835,2019-10-22,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
323,PLE1836,2019-10-22,unknown,pistacia,1,NA,NA,NA,no,NA,NA,NA,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
323,PLE1839,2019-10-22,unknown,pistacia,1,NA,NA,NA,no,NA,NA,NA,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
323,PLE1841,2019-10-22,no,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
323,PLE1842,2019-10-22,prob,pistacia,1,NA,NA,SINK,yes,Saxicola rubicola,Sax.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
323,PLE1843,2019-10-22,prob,pistacia,1,NA,NA,FLOAT,yes,Saxicola rubicola,Sax.rub,B,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
323,PLE1844,2019-10-22,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
323,PLE1845,2019-10-22,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
325,PLE1846,2019-10-22,unknown,rubia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
325,PLE1849,2019-10-22,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
325,PLE1850,2019-10-22,unknown,rubia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
327,PLE1851,2019-10-22,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
327,PLE1852,2019-10-22,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
327,PLE1853,2019-10-22,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
327,PLE1854,2019-10-22,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
327,PLE1856,2019-10-22,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
327,PLE1858,2019-10-22,unknown,smilax,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
327,PLE1860,2019-10-22,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
327,PLE1861,2019-10-22,yes,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
327,PLE1862,2019-10-22,no,pistacia,2,rubia,1,FLOAT,yes,Cyanopica cooki,Cya.coo,B,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
334,PLE1864,2019-10-22,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
335,PLE1867,2019-10-22,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
335,PLE1868,2019-10-22,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
335,PLE1869,2019-10-22,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,B,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
336,PLE1871,2019-10-22,unknown,pistacia,1,NA,NA,FLOAT,yes,NA,NA,NA,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
336,PLE1872,2019-10-22,no,pistacia,1,NA,NA,FLOAT,yes,Chloris chloris,Chl.chl,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
337,PLE1876,2019-10-22,no,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
337,PLE1877,2019-10-22,unknown,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
337,PLE1878,2019-10-22,unknown,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
337,PLE1879,2019-10-22,unknown,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
337,PLE1880,2019-10-22,unknown,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
338,PLE1884,2019-10-22,prob,pistacia,1,NA,NA,FLOAT,yes,Chloris chloris,Chl.chl,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
340,PLE1885,2019-10-22,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
340,PLE1886,2019-10-22,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
340,PLE1887,2019-10-22,yes,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
340,PLE1888,2019-10-22,yes,pistacia,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
340,PLE1889,2019-10-22,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
340,PLE1890,2019-10-22,yes,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
340,PLE1891,2019-10-22,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1892,2019-10-23,prob,smilax,1,NA,NA,SINK,yes,Turdus merula,Tur.mer,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1892,2019-10-23,prob,smilax,1,NA,NA,SINK,yes,Turdus merula,Tur.mer,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1892,2019-10-23,prob,smilax,1,NA,NA,SINK,yes,Turdus merula,Tur.mer,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1893,2019-10-23,prob,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1893,2019-10-23,prob,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1894,2019-10-23,yes,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1894,2019-10-23,yes,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1894,2019-10-23,yes,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1894,2019-10-23,yes,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1894,2019-10-23,yes,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1894,2019-10-23,yes,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1895,2019-10-23,prob,pistacia,1,NA,NA,NA,no,NA,NA,NA,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1895,2019-10-23,prob,pistacia,1,NA,NA,NA,no,NA,NA,NA,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1896,2019-10-23,no,smilax,1,NA,NA,SINK,yes,Turdus merula,Tur.mer,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1897,2019-10-23,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1898,2019-10-23,no,pistacia,1,NA,NA,NA,no,NA,NA,NA,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1900,2019-10-23,yes,pistacia,1,NA,NA,NA,no,NA,NA,NA,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1901,2019-10-23,prob,smilax,1,NA,NA,NA,no,NA,NA,NA,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1902,2019-10-23,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1903,2019-10-23,no,pistacia,3,NA,NA,SINK,yes,Turdus merula,Tur.mer,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1904,2019-10-23,prob,phillyrea,1,NA,NA,SINK,yes,Turdus merula,Tur.mer,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1905,2019-10-23,prob,phillyrea,1,NA,NA,NA,no,NA,NA,NA,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1908,2019-10-23,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1909,2019-10-23,no,pistacia,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1910,2019-10-23,no,pistacia,1,NA,NA,NA,no,NA,NA,NA,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1911,2019-10-23,no,pistacia,1,NA,NA,NA,no,NA,NA,NA,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1912,2019-10-23,no,pistacia,1,NA,NA,NA,no,NA,NA,NA,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1913,2019-10-23,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
304,PLE1914,2019-10-23,unknown,phillyrea,1,NA,NA,NA,no,NA,NA,NA,PL,0.44,Pistacia lentiscus,NA,NA,NA,NA,9.68
318,PLE1915,2019-10-23,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
318,PLE1916,2019-10-23,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
318,PLE1917,2019-10-23,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
318,PLE1919,2019-10-23,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
318,PLE1920,2019-10-23,no,pistacia,1,NA,NA,FLOAT,yes,NA,NA,NA,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
319,PLE1921,2019-10-23,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
319,PLE1922,2019-10-23,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
319,PLE1923,2019-10-23,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
329,PLE1930,2019-10-23,unknown,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,B,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
329,PLE1931,2019-10-23,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,B,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
329,PLE1932,2019-10-23,no,phillyrea,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A,PL,0.22,Pistacia lentiscus,NA,NA,NA,NA,9.68
