site,id_plant,trap_area,id_dropping,date_collection,regurg,seed_sp1,seed_n1,seed_sp2,seed_n2,viability,barcoded,bird_sp,bird_sp_short,bc_criteria
Puntal,312,0.22,PLE1598,2019-09-24,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,312,0.22,PLE1599,2019-09-24,no,pistacia,1,NA,NA,SINK,yes,Sylvia communis,Syl.com,A
Puntal,312,0.22,PLE1600,2019-09-24,NA,noseed,NA,NA,NA,NA,yes,Sturnus unicolor,Stu.uni,A
Puntal,312,0.22,PLE1601,2019-09-24,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,312,0.22,PLE1602,2019-09-24,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,312,0.22,PLE1603,2019-09-24,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,312,0.22,PLE1604,2019-09-24,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,312,0.22,PLE1605,2019-09-24,NA,noseed,NA,NA,NA,NA,yes,Sylvia communis,Syl.com,A
Puntal,318,0.22,PLE1606,2019-09-24,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia communis,Syl.com,B
Puntal,318,0.22,PLE1607,2019-09-24,yes,pistacia,1,NA,NA,SINK,yes,Chloris chloris,Chl.chl,A
Puntal,318,0.22,PLE1608,2019-09-24,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia communis,Syl.com,A
Puntal,318,0.22,PLE1609,2019-09-24,no,pistacia,1,NA,NA,SINK,yes,Sylvia communis,Syl.com,A
Puntal,318,0.22,PLE1610,2019-09-24,no,phillyrea,1,NA,NA,SINK,yes,Sylvia communis,Syl.com,A
Puntal,318,0.22,PLE1611,2019-09-24,no,phillyrea,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,318,0.22,PLE1612,2019-09-24,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,318,0.22,PLE1613,2019-09-24,no,asparagus,1,NA,NA,SINK,yes,Sylvia communis,Syl.com,A
Puntal,318,0.22,PLE1614,2019-09-24,unknown,phillyrea,1,NA,NA,SINK,yes,Sylvia communis,Syl.com,A
Puntal,318,0.22,PLE1615,2019-09-24,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,318,0.22,PLE1616,2019-09-24,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,318,0.22,PLE1617,2019-09-24,unknown,rubia,1,NA,NA,SINK,yes,Sylvia communis,Syl.com,A
Puntal,318,0.22,PLE1618,2019-09-24,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia communis,Syl.com,A
Puntal,329,0.22,PLE1619,2019-09-24,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,329,0.22,PLE1620,2019-09-24,no,rubia,1,NA,NA,SINK,yes,Sylvia communis,Syl.com,A
Puntal,330,0.22,PLE1621,2019-09-24,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,331,0.22,PLE1622,2019-09-24,unknown,pistacia,1,NA,NA,SINK,yes,NA,NA,NA
Puntal,331,0.22,PLE1623,2019-09-24,NA,noseed,NA,NA,NA,NA,yes,NA,NA,NA
Puntal,331,0.22,PLE1624,2019-09-24,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,332,0.22,PLE1625,2019-09-24,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,332,0.22,PLE1626,2019-09-24,no,pistacia,2,NA,NA,FLOAT,yes,Sylvia hortensis,Syl.hor,A
Puntal,332,0.22,PLE1627,2019-09-24,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,383,0.22,PLE1628,2019-09-24,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,383,0.22,PLE1629,2019-09-24,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,C
Puntal,383,0.22,PLE1631,2019-09-24,NA,noseed,NA,NA,NA,NA,yes,NA,NA,NA
Puntal,301,0.22,PLE1632,2019-10-07,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,301,0.22,PLE1633,2019-10-07,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,302,0.22,PLE1634,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,303,0.22,PLE1635,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,303,0.22,PLE1636,2019-10-07,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia communis,Syl.com,A
Puntal,304,0.44,PLE1637,2019-10-07,prob,pistacia,1,NA,NA,NA,no,NA,NA,NA
Puntal,304,0.44,PLE1638,2019-10-07,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,304,0.44,PLE1639,2019-10-07,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,304,0.44,PLE1640,2019-10-07,no,pistacia,1,NA,NA,NA,no,NA,NA,NA
Puntal,304,0.44,PLE1641,2019-10-07,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia undata,Syl.und,A
Puntal,304,0.44,PLE1642,2019-10-07,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia undata,Syl.und,A
Puntal,304,0.44,PLE1643,2019-10-07,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,304,0.44,PLE1644,2019-10-07,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,304,0.44,PLE1645,2019-10-07,no,pistacia,1,NA,NA,FLOAT,yes,NA,NA,NA
Puntal,304,0.44,PLE1646,2019-10-07,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,304,0.44,PLE1647,2019-10-07,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,304,0.44,PLE1648,2019-10-07,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,304,0.44,PLE1649,2019-10-07,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,304,0.44,PLE1650,2019-10-07,no,pistacia,1,NA,NA,FLOAT,yes,Phoenicurus phoenicurus,Pho.pho,A
Puntal,304,0.44,PLE1651,2019-10-07,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,304,0.44,PLE1652,2019-10-07,no,pistacia,2,NA,NA,SINK,yes,Sturnus unicolor,Stu.uni,A
Puntal,305,0.22,PLE1653,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,305,0.22,PLE1654,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,306,0.22,PLE1655,2019-10-07,no,pistacia,1,NA,NA,FLOAT,yes,NA,NA,NA
Puntal,306,0.22,PLE1656,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Sylvia atricapilla,Syl.atr,A
Puntal,306,0.22,PLE1657,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,307,0.22,PLE1658,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,307,0.22,PLE1659,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,307,0.22,PLE1660,2019-10-07,unknown,daphne,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,308,0.22,PLE1661,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,308,0.22,PLE1662,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,308,0.22,PLE1663,2019-10-07,no,rubia,3,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,309,0.22,PLE1664,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Luscinia megarhynchos,Lus.meg,A
Puntal,310,0.22,PLE1665,2019-10-07,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,310,0.22,PLE1666,2019-10-07,no,rubia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,310,0.22,PLE1667,2019-10-07,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,311,0.22,PLE1668,2019-10-07,unknown,pistacia,1,NA,NA,SINK,yes,NA,NA,NA
Puntal,311,0.22,PLE1669,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Hippolais polyglotta,Hip.pol,A
Puntal,318,0.22,PLE1670,2019-10-07,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,318,0.22,PLE1671,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,318,0.22,PLE1672,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,318,0.22,PLE1673,2019-10-07,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,319,0.22,PLE1674,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Sylvia undata,Syl.und,A
Puntal,319,0.22,PLE1675,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,319,0.22,PLE1676,2019-10-07,no,smilax,2,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A
Puntal,320,0.44,PLE1677,2019-10-07,yes,pistacia,1,NA,NA,FLOAT,yes,NA,NA,NA
Puntal,320,0.44,PLE1678,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,320,0.44,PLE1679,2019-10-07,no,pistacia,1,NA,NA,SINK,yes,Chloris chloris,Chl.chl,B
Puntal,321,0.22,PLE1680,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,321,0.22,PLE1681,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,B
Puntal,321,0.22,PLE1682,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,322,0.22,PLE1683,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Luscinia megarhynchos,Lus.meg,A
Puntal,322,0.22,PLE1684,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,322,0.22,PLE1685,2019-10-07,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,323,0.22,PLE1686,2019-10-07,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia undata,Syl.und,A
Puntal,323,0.22,PLE1687,2019-10-07,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia undata,Syl.und,A
Puntal,323,0.22,PLE1688,2019-10-07,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia undata,Syl.und,A
Puntal,323,0.22,PLE1689,2019-10-07,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,323,0.22,PLE1690,2019-10-07,unknown,pistacia,1,NA,NA,SINK,yes,Saxicola rubicola,Sax.rub,A
Puntal,323,0.22,PLE1691,2019-10-07,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,323,0.22,PLE1692,2019-10-07,no,pistacia,1,NA,NA,NA,no,NA,NA,NA
Puntal,323,0.22,PLE1693,2019-10-07,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,323,0.22,PLE1694,2019-10-07,unknown,phillyrea,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,323,0.22,PLE1695,2019-10-07,unknown,pistacia,1,NA,NA,SINK,yes,Saxicola rubicola,Sax.rub,A
Puntal,324,0.22,PLE1696,2019-10-07,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,325,0.22,PLE1697,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,325,0.22,PLE1698,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,325,0.22,PLE1699,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,326,0.22,PLE1700,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,326,0.22,PLE1700,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,326,0.22,PLE1700,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,326,0.22,PLE1701,2019-10-07,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,326,0.22,PLE1702,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,336,0.22,PLE1703,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,336,0.22,PLE1704,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Muscicapa striata,Mus.str,A
Puntal,336,0.22,PLE1705,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,337,0.22,PLE1706,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Cyanopica cooki,Cya.coo,B
Puntal,337,0.22,PLE1707,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,337,0.22,PLE1708,2019-10-07,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,337,0.22,PLE1709,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Phoenicurus phoenicurus,Pho.pho,A
Puntal,337,0.22,PLE1710,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Cyanopica cooki,Cya.coo,C
Puntal,338,0.44,PLE1711,2019-10-07,unknown,pistacia,1,NA,NA,SINK,yes,Chloris chloris,Chl.chl,A
Puntal,338,0.44,PLE1712,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,338,0.44,PLE1713,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,338,0.44,PLE1714,2019-10-07,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,338,0.44,PLE1715,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,338,0.44,PLE1716,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Phoenicurus phoenicurus,Pho.pho,A
Puntal,338,0.44,PLE1717,2019-10-07,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,338,0.44,PLE1718,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,340,0.22,PLE1719,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Phoenicurus phoenicurus,Pho.pho,A
Puntal,340,0.22,PLE1720,2019-10-07,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,340,0.22,PLE1721,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Phoenicurus phoenicurus,Pho.pho,A
Puntal,382,0.22,PLE1722,2019-10-07,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,382,0.22,PLE1723,2019-10-07,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,312,0.22,PLE1724,2019-10-08,no,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,312,0.22,PLE1725,2019-10-08,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,312,0.22,PLE1726,2019-10-08,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,312,0.22,PLE1727,2019-10-08,no,rubia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,312,0.22,PLE1728,2019-10-08,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,313,0.22,PLE1729,2019-10-08,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,313,0.22,PLE1730,2019-10-08,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,313,0.22,PLE1731,2019-10-08,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,313,0.22,PLE1732,2019-10-08,no,asparagus,1,NA,NA,SINK,yes,Sylvia communis,Syl.com,A
Puntal,313,0.22,PLE1733,2019-10-08,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,314,0.44,PLE1734,2019-10-08,NA,noseed,NA,NA,NA,NA,yes,Phoenicurus phoenicurus,Pho.pho,A
Puntal,314,0.44,PLE1735,2019-10-08,yes,phillyrea,1,NA,NA,FLOAT,yes,Turdus merula,Tur.mer,A
Puntal,314,0.44,PLE1736,2019-10-08,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,314,0.44,PLE1737,2019-10-08,NA,?,NA,NA,NA,NA,no,NA,NA,NA
Puntal,314,0.44,PLE1738,2019-10-08,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,314,0.44,PLE1739,2019-10-08,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,314,0.44,PLE1740,2019-10-08,no,rubus,3,NA,NA,NA,yes,Sturnus unicolor,Stu.uni,A
Puntal,314,0.44,PLE1741,2019-10-08,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,314,0.44,PLE1742,2019-10-08,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,314,0.44,PLE1743,2019-10-08,yes,phillyrea,1,NA,NA,FLOAT,yes,Sylvia borin,Syl.bor,A
Puntal,314,0.44,PLE1744,2019-10-08,yes,pistacia,1,NA,NA,SINK,yes,Chloris chloris,Chl.chl,A
Puntal,317,0.22,PLE1745,2019-10-08,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,317,0.22,PLE1747,2019-10-08,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,327,0.22,PLE1748,2019-10-08,unknown,pistacia,1,NA,NA,SINK,yes,Phoenicurus phoenicurus,Pho.pho,A
Puntal,327,0.22,PLE1749,2019-10-08,NA,noseed,NA,NA,NA,NA,yes,Fringilla coelebs,Fri.coe,A
Puntal,327,0.22,PLE1750,2019-10-08,NA,noseed,NA,NA,NA,NA,yes,Phoenicurus phoenicurus,Pho.pho,A
Puntal,327,0.22,PLE1751,2019-10-08,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,327,0.22,PLE1752,2019-10-08,NA,noseed,NA,NA,NA,NA,yes,Ficedula hypoleuca,Fic.hyp,A
Puntal,327,0.22,PLE1753,2019-10-08,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,329,0.22,PLE1754,2019-10-08,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,329,0.22,PLE1755,2019-10-08,unknown,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,331,0.22,PLE1756,2019-10-08,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,332,0.22,PLE1757,2019-10-08,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia undata,Syl.und,A
Puntal,332,0.22,PLE1758,2019-10-08,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,332,0.22,PLE1759,2019-10-08,no,pistacia,1,NA,NA,FLOAT,yes,Chloris chloris,Chl.chl,A
Puntal,332,0.22,PLE1760,2019-10-08,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,332,0.22,PLE1761,2019-10-08,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,332,0.22,PLE1762,2019-10-08,NA,noseed,NA,NA,NA,NA,yes,Phoenicurus phoenicurus,Pho.pho,A
Puntal,334,0.22,PLE1763,2019-10-08,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia undata,Syl.und,A
Puntal,334,0.22,PLE1764,2019-10-08,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,335,0.22,PLE1765,2019-10-08,yes,pistacia,1,NA,NA,SINK,yes,Saxicola rubicola,Sax.rub,A
Puntal,335,0.22,PLE1766,2019-10-08,yes,smilax,1,NA,NA,SINK,yes,Saxicola rubicola,Sax.rub,A
Puntal,335,0.22,PLE1767,2019-10-08,NA,noseed,NA,NA,NA,NA,yes,Phoenicurus phoenicurus,Pho.pho,A
Puntal,383,0.22,PLE1768,2019-10-08,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,383,0.22,PLE1769,2019-10-08,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,B
Puntal,301,0.22,PLE1770,2019-10-22,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,301,0.22,PLE1771,2019-10-22,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,C
Puntal,301,0.22,PLE1772,2019-10-22,no,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,302,0.22,PLE1773,2019-10-22,NA,noseed,NA,NA,NA,NA,yes,Luscinia megarhynchos,Lus.meg,A
Puntal,303,0.22,PLE1774,2019-10-22,no,pistacia,1,NA,NA,FLOAT,yes,NA,NA,NA
Puntal,303,0.22,PLE1775,2019-10-22,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,low_bp_similarity
Puntal,303,0.22,PLE1776,2019-10-22,yes,smilax,1,NA,NA,SINK,yes,Erithacus rubecula,Eri.rub,A
Puntal,305,0.22,PLE1777,2019-10-22,no,rubia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,305,0.22,PLE1778,2019-10-22,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,305,0.22,PLE1779,2019-10-22,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,306,0.22,PLE1780,2019-10-22,no,rubia,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A
Puntal,306,0.22,PLE1781,2019-10-22,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,306,0.22,PLE1782,2019-10-22,unknown,rubia,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A
Puntal,306,0.22,PLE1783,2019-10-22,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,B
Puntal,307,0.22,PLE1784,2019-10-22,no,rubia,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A
Puntal,308,0.22,PLE1785,2019-10-22,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,B
Puntal,308,0.22,PLE1786,2019-10-22,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,308,0.22,PLE1787,2019-10-22,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,308,0.22,PLE1788,2019-10-22,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,308,0.22,PLE1789,2019-10-22,NA,noseed,NA,NA,NA,NA,yes,Sylvia undata,Syl.und,A
Puntal,308,0.22,PLE1790,2019-10-22,NA,noseed,NA,NA,NA,NA,yes,Erithacus rubecula,Eri.rub,A
Puntal,308,0.22,PLE1791,2019-10-22,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,309,0.22,PLE1793,2019-10-22,no,pistacia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,310,0.22,PLE1794,2019-10-22,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,310,0.22,PLE1795,2019-10-22,NA,noseed,NA,NA,NA,NA,yes,Chloris chloris,Chl.chl,A
Puntal,310,0.22,PLE1796,2019-10-22,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,311,0.22,PLE1797,2019-10-22,NA,noseed,NA,NA,NA,NA,no,NA,NA,NA
Puntal,311,0.22,PLE1798,2019-10-22,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,311,0.22,PLE1799,2019-10-22,unknown,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,311,0.22,PLE1800,2019-10-22,NA,noseed,NA,NA,NA,NA,yes,Sylvia melanocephala,Syl.mel,A
Puntal,311,0.22,PLE1801,2019-10-22,no,rubia,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,311,0.22,PLE1802,2019-10-22,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,311,0.22,PLE1803,2019-10-22,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,311,0.22,PLE1804,2019-10-22,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,312,0.22,PLE1805,2019-10-22,no,pistacia,1,NA,NA,NA,no,NA,NA,NA
Puntal,312,0.22,PLE1806,2019-10-22,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,312,0.22,PLE1807,2019-10-22,prob,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,312,0.22,PLE1808,2019-10-22,prob,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,312,0.22,PLE1809,2019-10-22,prob,smilax,1,NA,NA,SINK,yes,Sylvia atricapilla,Syl.atr,A
Puntal,312,0.22,PLE1810,2019-10-22,no,pistacia,1,NA,NA,FLOAT,yes,Sylvia melanocephala,Syl.mel,A
Puntal,312,0.22,PLE1811,2019-10-22,no,pistacia,1,NA,NA,FLOAT,yes,Erithacus rubecula,Eri.rub,A
Puntal,312,0.22,PLE1812,2019-10-22,unknown,phillyrea,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
Puntal,313,0.22,PLE1813,2019-10-22,unknown,asparagus,1,NA,NA,SINK,yes,Sylvia melanocephala,Syl.mel,A
